buddhaH|43?
saMghasya sparzavihArAya|430
durmaGkUnAM pudgalAnAM nigrahAya|430
lajjinAM sparzavihArAya|430
anabhiprasannAnAm abhiprasAdAya|430
abhiprasannAnAM bhUyobhAvAya|430
dRSTadharmikANAm AsravANAM saMvarAya|430
sAMparAyikANAM setusamudghAtAya|430
brahmacaryaM ca me cirasthitikaM bhaviSyati|430?
catvAraH pArAjikA dharmAH|431
trayodaza saMghAvazeSAH|431
pAyattikAH|431
catvAraH pratidezanIyAH|431
saMbahulA zaikSadharmAH|431?
abrahmacaryam|431
adattAdAnam|431
badhaH|431
uttaramanuSyadharmapralApaH|431
zukravisRSTiH|431
kAyasaMsargaH|431
maithunAbhASaNam|431
paricaryAsaMvarNanam|431
saMcaritram|431
kuTikA|431?
mahallakaH|432
amUlakam|432
laizikam|432
saMghabhedaH|432
tadanuvartakaH|432
kuladUSakaH|432
daurvacasyam|432
dvAvaniyatau|432
naiHsargikAH pAyattikAH|432
dhAraNam|432
vipravAsaH|432
nikSepaH|432
dhAvanam|432
pratigrahaH|432
yAcJA|432
sAntarottaram|432
cetanakAni|432
pratyekam|432
preSaNam|432
kauzeyam|433
zuddhakakAlakAnam|433
dvibhagaH|433
SaDvarSANi|433
vitastiH|433
adhvorNoDhiH|433
UrNAparikarmaNaH|433
jAtarUparajatasparzanam|433
rUpikavyavahAraH|433
krayavikrayaH|433
pAtradhAraNam|433
pAtraparISTiH|433
vAyanam|433
upamAnavardhanam|433
dattvAdanam|433
kArttikAtyayikam|433
saptarAtravipravAsaH|433
vArSAzATyakAlaparISTidhAraNam|433
pariNAmanam|433
saMnidhikAraH|433
navatipAtayantikAdharmAH|433
mRSA|434
UnavAdaH|434
bhikSupaizunyam|434
khoTanam|434
duSThulArocanam|434
uttaramanuSyadharmArocanam|434
SaTpaJcikayA vAcA dharmadezanAyAH|434
samapadoddezadAnam|434
saMstutiH|434
vitaNDanam|434
bIjagrAmabhUtagrAmavinAzanam|434
avadhyAnam|434
AjJAviheThanam|434
maJcaH|434
saMstaraH|434
niSkarSanam|434
anupraskandya pAtaH|434
AhAryapAdakArohI|434
saprANikopabhogaH|434?
dvau vA trayo vA chadanaparyAyA dAtavyAH|434
asaMmatAvavAdaH|435
astamitAvavAdaH|435
AmiSakiMcitkAvavAdaH|435
cIvaradAnam|435
cIvarakaraNam|435
bhiksuNIsArthena saha gamanam|435
sabhikSuNIjalayAnoDhiH|435
rahasi niSadyA|435
rahasi sthAnam|435
bhikSuNIparipAcitapiNDopAbhogaH|435
paraMparabhojanam|435
ekAvasathAvAsaH|435
dvitripAtrapUrAtiriktagrahaNam|435
akRtaniriktikhAdanam|435
akRtaniriktipravAraNam|435
gaNabhojanam|435
akAlabhojanam|435
samnihitavarjanam|435
apratigrAhitabhuktiH|435?
praNItavijJApanam|435
saprANijalopabhogaH|435
sabhojanakulaniSadyA|436
sabhojanakulasthAnam|436
aceladAnam|436
senAdarzanam|436
senAvAsaH|436
udyUthikAgamanam|436
prahAradAnam|436
udguraNam|436
duSThulapraticchAdanam|436
bhakSacchedakAraNam|436
agnivRttam|436
chandapratyuddhAraH|436
anupasampannasahasvapnaH|436
dRSTigatAnutsargaH|436
utkSiptAnuvRttiH|436
nAzitasaMgrahaH|436
araktavastropabhogaH|436
ratnasaMsparzaH|436
snAnaprAyazcittikam|436
tiryagbadhaH|436
kaukRtyopasaMhAraH|436
aGgulipratodanam|436
udakaharSaNam|437
mAtRgrAmeNa saha|437
bhISaNam|437
gopanam|437
apratyuddhAryaparibhogaH|437
amUlakAbhyAkhyAnam|437
apuruSayA striyAmArgagamanam|437
steyasArthagamanam|437
UnaviMzavarSopasaMpAdanam|437
khananam|437
pravAritArthAtisevA|437
upazravagatam|437
ziksopasaMhArapratikSepaH|437
tUSNIM viprakramaNam|437
anAdaravRttam|437
surAmaireyamadyapAnam|437
akAlacaryA|437
kulacalyA|437
rAjakularAtricaryA|437
zikSApadadravyatAvyavacAraH|437
sUcigRhakasaMpAdanam|437
pAdakasampAdanaM|438
avanAhaH|438
niSadanagatam|438
varSAzAtIgatam|438
kaNDupraticchAdanagatam|438
sugatacIvaragatam|438
pratidezanIyAni|438
bhikSuNIpiNDakagrahaNam|438
paGktivaiSamyavAdAnivAritabhuktiH|438
kulazikSAbhaGgapravRttiH|438
vanavicayagataH|438
nivAsanena sapta|438
parimaNDalanivAsanam|438
nAtyutkRSTam|438?
nAtyavakRSTam|438
na hastituNDAvalambitam|438
na tAlavRndakam|439
na kulmASapiNDakam|439
na nAgazIrSakaM nivAsanaM nivAsayiSyAmIti zikSA karaNIyA|439
nAtyutkRSTaM cIvaram|439
nAtyavakRSTaM cIvaram|439
parimaNDalam cIvaram|439
susaMvRtaH|439
supraticchannaH|439
alpazabdaH|439
anutkSiptacakSuSaH|439
yugamAtradarzinaH|439
nodguNThikayA|439
notkRSTkayA|439
notsaktikayA|439
nodvyastikayA|439
na paryastikayA|439
noTTaGkikayA|439
nojjaGkikayA|439
nollaGghikayA|439
notkuTukikayA|439
na skambhAkRtAH|439
na kAyapracAlakam|440
na bAhupracAlakam|440
na zIrSapracAlakam|440
na soDhaukikayA|440
na hastasaMlagnikayA|440
nAnanujJAtAH|440
na pratyavekSAsanam|440
na sarvakAyaM samavardhAya|440
na pAde pAdam AdhAya|440
na sakthani sakthyAdhAya|440
na gulphe gulpham AdhAya|440
na saMkSipya pAdau|440
na vikSipya pAdau|440
na viDaGgikayA|440
satkRtya piNDapAtaM pratigrahISyAmaH|440
na samatIrthikam|440
na samasUpikam|440
sAvadAnam|440
pAtrasaMjJinaH|440
nAnAgate khAdanIye bhojanIye pAtram upanAmayiSyAmaH|440
na odanena sUpikaM praticchAdayiSyAmaH sUpikena vA odanam|440
satkRtya piNDapAtaM paribhokSyAmaH|440
nAtikSuNakair AlopaiH|441
nAtimahantam|441
parimaNDalam Alopam|441
nAnAgate Alope mukhadvAraM vivariSyAmaH|441
na sAlopena mukhena vAcaM pravyAhariSyAmaH|441
na cuccukArakam|441
na zuzcukArakam|441
na thutthukArakam|441
na phutphukArakam|441
na jihvAnizcArakaM piNdapAtaM bhokSyAmaH|441
na sikthapRthakkArakam|441
nAvarNakArakam|441
na gallApahArakam|441
na kavaDacchedakam|441
na jihvAsphoTakam|441
na hastAvalehakam|441
na pAtrAvalehakam|441
na hastasaMdhunakam|441
na pAtrasaMdhunakam|441
na stUpAkRtimavamRdya piNDapAtaM paribhokSyAmaH|441
na sAmiSeNa pANinodakasthAlakaM grahISyAmaH|441
na sAmiSeNodakenAntarikaM|441
nAvadhyAnaprekSiNo ऽntarikasya bhikSoH pAtram avalokayiSyAmaH|442
na sAmiSam udakam antargRhe chorayiSyAmaH santaM gRhiNam anavalokya|442
na pAtreNa vighasaM cchorayiSyAmaH|442
nAnAstIrNapRthivIpradeze pAtraM sthApayiSyAmaH|442
notthitAH pAtraM nirmAdayiSyAmaH|442
na taTe na prapAte na prAgbhAre pAtraM sthApayiSyAmaH|442
na nadyAhAryAhAriNyAM pratisrotaH pAtreNodakaM grahISyAmaH|442
notthito niSaNNAyAglAnAya dharmaM dezayiSyAmaH|442
na niSaNNA nipannAyAglAnAya dharmaM dezayiSyAmaH|442
na nIcatarake niSaNNA uccatarake Asane niSaNnAyAglAnAya dharmaM dezayiSyAmaH|442
na pRSThato gacchantaH purato gacchate aglAnAya dharmaM dezayiSyAmaH|442
notpathena gacchantaH pathena gacchate aglAnAya dharmaM dezayiSyAmaH|442
nodguNThikAkRtAyAglAnAya dharmaM dezayiSyAmaH|443
notkRSTikAkRtAyAglAnAya dharmaM dezayiSyAmaH|443
notsaktikAkRtAyAglAnAya dharmaM dezayiSyAmaH|443
na vyastikAkRtAyAglAnAya dharmaM dezayiSyAmaH|443
na paryastikAkRtAyAglAnAya dharmaM dezayiSyAmaH|443
noSNISazirase dharmaM dezayiSyAmaH|443?
na kholAzirase dharmaM dezayiSyAmi|443
na maulIzirase dharmaM dezayiSyAmaH|443
na veSTitazirase dharmaM dezayiSyAmaH|443
na hastyArUDhAya dharmaM dezayiSyAmaH|443
nAzvArUDhAya dharmaM dezayiSyAmaH|443
na zivikArUDhAya dharmaM dezayiSyAmaH|443
na yAnArUDhAya dharmaM dezayiSyAmaH|443
na pAdukArUDhAya dharmaM dezayiSyAmi|443
na daNDapANaye dharmaM dezayiSyAmaH|443
na cchattrapANaye dharmaM dezayiSyAmaH|443
na zastrapANaye dharmaM dezayiSyAmaH|443
nakhaDgapANaye dharmaM dezayiSyAmaH|444
nAyudhapANaye dharmaM dezayiSyAmaH|444
na saMnaddhAya dharmaM dezayiSyAmaH|444
nAglAnA utthitA uccAraprasrAvaM kariSyAmaH|444
nAglAnA udaka uccAraprasrAvaM kheTaM siGghANakaM vAntaM viriktaM cchorayiSyAmi|444
nAglAnAH saharitapRthivIpradeze uccAraprasrAvaM kheTaM siMghANakaM vAntaM viriktaM cchorayiSyAmaH|444
nasAdhikapauruSyaM vRkSam adhirokSyAma anyatrApada iti zikSA karaNIyA|444
adhikaraNazamathA|444
saMmukhavinayaH|444
smRtivinayaH|444
amUDhavinayaH|444
yadbhUyasikIyaH|444?
tatsvabhAvaiSIyaH|444
tRNaprastArakaH|445
pratijJAkArakaH|445
vinayAtisAriNI|445
dezanAkaraNIyA|445
saMvarakaraNIyA|445
tarjanIyam|445
nirgarhaNIyam|445
pravAsanIyam|445
pratisaMharaNIyam|445
utkSepaNIyam|445
nAzanIyam|445
ApattivyutthAnam|445
parivAsaH|445
mUlaparivAsaH|445
mUlApakarSaparivAsaH|445
mAnApyam|445
mUlamAnApyam|445
mUlApakarSamAnApyam|445
cIrNamAnApyam|445
AvarhaNam|445
chandaparizuddhiH|445
muktikAjJAptiH|446
jJAptikarma|446
jJAptidvitIyam|446
jJApticaturtham|446
karmavAcanA|446
prathamA karmavAcanA|446
dvitIyA karmavAcanA|446
tRtIyA karmavAcanA|446
chAyA|446
paJcasamayAH|446
catvAro nizrayAH|446
vRkSamUlam|446
piNDapAtaH|446
pAMsukUlam|446
pUtimuktabhaiSajyam|446
patanIyA dharmAH|446
zramaNakArakAH|446
poSadhaH|446
maGgalapoSadham|446
Apat poSadham|446
zalAkA|446
upagatiH|447
varSopanAyikA|447
pravAraNam|447
pravArikaH|447
pravAritam|447
kaThinAstaraNam|447
kaThinAstarakaH|447
kaThinam|447
trizaraNagamanam|447
buddhaM zaraNaM gacchAmi dvipAdAnAm agryam|447
dharmaM zaraNaM gacchAmi virAgANAm agryam|447
saMghaM zaraNaM gacchAmi gaNAnAm agryam|447
prANAtipAtaviratiH. prANAtighAtaviratiH|447
adattAdAnaviratiH|447
abrahmacaryAviratiH|447
mRSAvAdaviratiH|447
madyapAnaviratiH|447
gandhamAlyavilepanavarNakadhAraNaviratiH|448
uccazayanamahAzayanaviratiH|448
vikAlabhojanaviratiH|448
samanvAhAra AcArya|448
zRNotu bhadanta saMghaH|448
yAvajjIvam|448
ullumpatu mAm|448
anuzikSe|448
anuvidhIye|448
anukaromi|448
catvArah zramaNakArakadharmAH|448
AkruSTena na pratyAkroSTavyam|448
roSitena na pratiroSitavyam|448
bhaNDitena na pratibhaNDitavyam|448
tADitena na pratitADitavyam|448
pravrajitaH|448
upasaMpannaH|448
zramaNaH|449
bhikSuH|449
bhikSuNI|449
zramaNeraH|449
zramaNerikA|449
zikSamANA|449
mahallakaH|449
zikSAdattakaH|449
upAsakaH|449
upAsikA|449
poSadhikaH|449
upAdhyAyaH|449
AcAryaH|449
karmakArakaH|449
raho ऽnuzAsakaH|449
nizrayadAyakaH|449
pAThAcAryaH|449
sthaviraH|449
dahraH.|449
navakarmikaH|449
vaiyavRtyakaraH|449?
ziSyaH|449
praziSyaH|449
antevasI|449
pazcAcchramaNaH|449
madhyaH|450
navakaH|450
vRddhAntaH|450
navAntaH|450
naivAsikaH|450
AgantukaH|450
gamikaH|450
AgamikaH|450
kAlapAtrikaH|450
saMjJAbhikSuH|450
pratijJAbhikSuH|450
bhikSuta iti bhikSuH|450
bhinnaklezatvAd bhikSuH|450
jJApticaturthakarmaNopasaMpanno bhikSuH|450
steyasaMvAsikaH|450
nAnAsaMvAsikaH|450
asaMvAsikaH|450
tIrthikAvakrAntakaH|450
mAtRghAtakaH|450?
pitRghAtakaH|450
arhadghAtakaH|450
saMghabhedakaH|451
tathAgatasyAntike duSTacittarudhirotpAdakaH|451
bhikSuNIdUSakaH|451
puruSaH|451
strI|451
paNDakaH|451
jAtipaNDakaH|451
pakSapaNDakaH|451
AsaktaprAdurbhAvI paNDakaH|451
IrSyApaNDakaH|451
ApatpaNDakaH|451
SaNDhaH|451
ubhayavyaJjanaH|451
aGgulIphaNahastakaH|451
anoSThakaH|451
citrAGgaH|451
ativRddhaH|451
atibAlakaH|451
khaJjaH|451
khelaH|451
kANDarikaH|451
kANaH|451
kuNiH|451
kubjaH|452
vAmanaH|452
galagaNDaH|452
mUkaH|452
badhiraH|452
pIThasarpiH|452
zlIpadI|452
strIcchinnaH|452
bhAracchinnaH|452
mArgacchinnaH|452
tAlamuktah|452
kandalIcchinnaH|452
rAjabhaTaH|452
cauro dhvajabaddhakaH|452
hAridrakezaH|452
haritakezaH|452
avadAtakezaH|452
nAgakezaH|452
harikezaH|452
kapilakezaH|452
akezakaH|452
ghaTAzirAs|452
vattuzirAH|452?
atisthUlaH|452
atihrasvaH|452
atidIrghaH|453
kRzAlakaH|453
vikaTakaH|453
nIlacchavivarNaH|453
pItacchavivarNaH|453
lohitacchavivarNah|453
avadAtacchavivarNaH|453
vipATakaH|453
kharazIrSaH|453
sUkarazIrSaH|453
zvazIrSaH|453
dvizIrSaH|453
azIrSakaH|453
hastikarNaH|453
azvakarNaH|453
gokarNaH|453
markaTakarNaH|453
kharakarNaH|453
sUkarakarNaH|453
ekakarNaH|453
akarNaH|453
lohitAkSaH|453
ativattAkSaH|453
cUllAkSaH|454
atipiGgalAkSaH|454
kAcAkSaH|454
skandhAkSaH|454
budbudAkSaH|454
ekAkSaH|454
anakSakaH|454
azvanAsaH|454
hastinAsaH|454
gonAsaH|454
markaTanAsaH|454
kharanAsaH|454
sUkaranAsaH|454
ekanAsaH|454
anAsaH|454
hastijoDaH|454
azvajoDaH|454
gojoDaH|454
markaTajoDaH|454
kharajoDaH|454
sUkarajoDaH|454
liGgajoDaH|454
ekajoDaH|454
ajoDaH|454
hastidantaH|455
godantaH|455
azvadantaH|455
kharadantaH|455
markaTadantaH|455
sUkaradantaH|455
ekadantaH|455
adantaH|455
atigrIvaH|455
agrIvaH|455
lAGgulacchinnaH|455
vAtANDaH|455
ekANDaH|455
anaNDakaH|455
atikilAsI|455
andhalaH|455
jAtyandhaH|455
kuNDaH|455
phakkaH|455?
paGguH|455?
cipiTanAsaH|455
viraladantaH|455
danturaH|455
kekaraH|455
TerAkSaH|455
piccaTaH|456
vakranitambaH|456
tundilaH|456
saMkucitaH|456
khakkhalaH|456
jaDaH|456
gillapeTTaH|456
lambodaraH|456
puruSAnukRtistrI|456
stryanukRtipuruSaH|456?
pApalakSaNam|456
zvamukhaH|456
bhinnakalpadvIpAntarajaH|456
karNaprAvaraNaH|456
ekanakhaH|456
sAmudrakalekhakaH|456
pakSahataH|456
liGgazirAH|456
gulmakezaH|456
antaHkubjaH|456
bahikubjaH|456
dvikubjaH|456
sahitAGguliH|456
anaGguliH|457
SaDaGguliH|457
pakSmAkSaH|457
nakulAkSaH|457
kiMpilAkSaH|457
viparItAkSaH|457
militAkSaH|457
zikyAkSaH|457
akSAkSaH|457
akSizAlAH|457
akSizantraH|457
akSivivarcikaH|457
akSidardruH|457
rAjIkarNaH|457
aNDalAGgulapraticchannaH|457
mUDhaH|457
ekapAdaH|457
ekahastaH|457
ahastaH|457
apAdaH|457
kaSmIlitAkSaH|457
saMbhinnavyaJjanA|457
sadAprasravaNI|457
alohinI|457
naimittikI|458
vyaJjanaM parivartate|458
saMghATI|458
uttarAsaGgaH|458
antarvAsaH|458
saMkakSikA|458
pratisaMkakSikA|458
nivAsanam|458
pratinivAsanam|458
kezapratigrahaNam|458
snAtazATakam|458
pratyAstaraNam. niSadanam|458
kaNDUpraticchadanam|458
varSAzATIcIvaram|458
pariSkAracIvaram|458
pAtram|458
kupAtram|458
zikyam|458
pAtrapoNikaH|458
pAtrasthapikaH|459
pAtrakATakaM|459
cakorakam|459
trapumaNDalakam|459
khakkharam|459
sarakam|459
bhaiSajyasaravakam|459
kalAcikA|459
pAtravazyApakam|459
mukhaproJchanam|459
kuNDikA|459
vardhanikA|459
pratigrahaH|459
kSampaNam|459
melandukaH|459
pUlA|459
maNDapUlaH|459
upAnat|459
pAdaveSTanikA|459
sUcI|459
sUcIgRhakam|459
mudrA|459
jihvAnirlekhanikaH|459
zastrakam|460
kAkacaJcukam|460
kukkuTapakSakam|460
chattram|460
sUryakAntaH|460
candrakAntaH|460
namatam|460
kocavakam|460
pravArakam|460
cilimilikam|460
viralikA|460
vidhamanam|460
mazakavaraNam|460
bimbopadhAnam|460
ziropadhAnam|460?
tUlikA|460?
vRsikA|460?
caturasrakam|460
kAyabandhanam|460
paTTikA|460
loThakA. lothakam|460
AkaJcukam|460
murucikA|460
veNiH|460
lampakam|460?
kusulakam|460
kAyoddharSaNam|460
mazakakuTI|461
kholaM|461
kolAhalasthavikaH|461
cIvaravRSikA|461
karakam|461
kuNDalakam|461
kaTAhakam|461
ayodroNikaH|461
aGgArasthApanazakaTikA|461
pacanikA|461
kaphalikA|461
kaTacchuH|461
bhaiSajyAJjananAlikA|461
zuktiH|461
kutupam|461
kacchapuTam|461
lavaNapAtalikA|461
zleSmakaTAhakam|461
parisrAvaNam|461
khallakam|461
kuNDikA|461
varmakAnakam. dharmakaNakam|461
ravaNakam|461
mocanapaTTakam|461
daNDapoNam|462
dhAraNapAtraM|462
sarakam|462
pAnIyasthAlakam|462
anupAnapaTTakam|462
ayaspiNDam|462
zriGkhalikam|462
netrikam|462
nastakaraNam|462
kaThinam|462
kantArikaH|462
carpaTakam|462
kuThArikA|462
aJjanazalAkA|462
cIvaravaMzaH|462
khaTvA|462
maJcaH|462
pIThikA|462?
pratipAdakam|462
ajapadakadaNDaH|462
nAgadantakam|462
darvikA|462
sphijam|462
karmArabhaNDikA|462
nApitabhANDam|462
ghaTabhedanakam|462
karparaH|463
udakabhANDaH|463
pAdAdhiSThAnam|463
vihAroddezakaH|463
bhaktoddezakaH|463
yavAgUcArakaH|463
khAdyakacArakaH|463
phalacArakaH|463
yatkiMciccArakaH|463
bhANDagopakaH|463
bhANDabhAjakaH|463
varSAzATIgopakaH|463
cIvaragopakaH|463
cIvarabhAjakaH|463
upadhivArikaH|463
preSakaH|463
bhAjanavArikaH|463
pAnIyavArikaH|463
prasAdhivArikaH|463
pariSaNDavArikaH|463
zayanAsanavArikaH|463
muNDazayanAsanavArikaH|464
chaNDikAvArikaH|464
AryasarvAstivAdAH|464
mUlasarvAstivAdAH|464
kAzyapIyAH|464
mahIzAsakAH|464
dharmaguptAH|464
bAhuzrutIyAH|464
tAmrazATIyAH|464
vibhajyavAdinaH|464
AryasammatIyAH|464
kaurukullakaH|464
avantakAH|464
vAtsIputrIyAH|464
mahAsAMghikAH|464
pUrvazailAH|464
aparazailAH|464
haimavatAH|464
sde|464
prajJAptivAdinaH|464
Aryasthavirah|465
mahAvihAravAsinaH|465
jetavanIyAH|465
abhayagirivAsinaH|465
pravrajyAvastu|465
poSadhavastu|465
varSAvastu|465
pravAraNavastu|465
kaThinavastu|465
cIvaravastu|465
carmavastu|465
bhaiSajyavastu|465
karmavastu|465
pratikriyAvastu|465
kAlAkAlasampadvastu|465
bhUmyantarasthacaraNavastu|465
parikarmavastu|465
karmabhedavastu|465
cakrabhedavastu|465
adhikaraNavastu|466
zayanAsanavastu|466
saMghakalpaH|466
pudgalakalpaH|466
parisrAvakalpaH|466
ahorAtrakalpaH|466
udapAnakalpaH|466
abhikSuH|466
azramaNaH|466
azAkyaputrIyah|466
dhvasyate bhikSubhAvAt|466
hatam asya bavati zrAmaNyam|466
dhvastam|466
mathitam|466
patitam|466
parAjitam|466
apratyuddhAryam asya bhavati zrAmaNyam|466
tadyathA tAlo mastakacchinnaH|467
abhavyo haritvAya|467
duHzIlaH|467
pApadharmaH|467
antarpUtyavasrutaH|467
kaSaMbakajAtaH|467
zaGkhasvarasamAcaraH|467
saMkasusamAcAraH|467?
azramaNaH zramaNapratijJaH|467
abrahmacArI brahmacArIpratijJaH|467
zIlavipannaH|467
dRSTivipannaH|467
AcAravipannaH|467
AjIvavipannaH|467
zikSAbhraSTaH|467
gandhakuTI|467
vihArah|467
layanam|467
varSakaH|467
gaNDI|467
gaNDIkoTanakam|468
velAcakram|468
aurNakavAsaH|468
zANakam|468
kSaumakam|468
daukulakam|468
koTambakam|468
kArpAsakam|468?
kauzeyakam|468
aMzukam|468
paTTakam|468
paTaH|468
paTakaH|468
zATakam|468
prAvAraH|468
amilaH|468
kRmilikaH|468
kRmivarNA|468
saumilakA|468
kAzikasUkSmam|468
samavarNaH|468
durvarNaH|468
aparAntakam|469
erakam|469
merakam|469
syandarakaH|469
mandurakam|469
mRtapariSkAraH|469
zamasAmantakam|469
yugmam|469
dvipuTasaMghATI|469
tripuTasaMghATI|469
dhaTikaH|469
cIvarazreNI|469
Ananda paTTikaH|469
phalakaH|469
gaNDUzikaH. gaNDUmikaH. kaNDUsikaH|469
upanizrayaH|469
AzrayaNIyam|469
kalpikam|469
utkacaH|469
prakacaH|469
romapAtaH|469
jAnantaH pRcchati|470
jAnanto ऽpi na pRcchati|470
kAle pRcchati|470
kulaparyAyeNa zalAkA caryate|470
kAlAtikrAnte na pRcchati|470
arthopasaMhitaM pRcchati|470
anarthopasaMhitaM napRcchati|470
zikSApadaprajJAptiH|470
asyAm utpattau|470
asmin nidAne|470
asmin prakaraNe|470
asmin vastuni|470
prajJAptiH|470
anuprajJAptiH|470
pratikSepaH|470
abhyanujJA|470
prAtimokSaH|470
dakSaNIyaH|470
sabrahmacArI|470
bhadantaH|470
AyuSmAn|470
ApattiH|470
pApattikA. pAtAyantikA|470
sthUlAtyayaH|471
duSkRtam|471
praviSTaH sparzasvIkRtau|471
prasrAvaNakaraNe prasrAvanakaraNasya mukhe varcomArge vA|471
adattasya paJcamASakAdeH|471
steyacittena|471
manuSyagatiparigRhItasya|471
tatsaMjJayA|471
haraNahAraNayor dUtenApi|471
jIvitoparodheH|471
taccittena|471
manuSyagateH|471
mAnuSyavigrahaH|471
vinidhAyasaMjJA|471
uttaramanuSyadharmayuktatoktavartamAnaH|471
parAvagame|471
anApattiH|471
AdikarmikaH|471
unmattakaH|471
vikSiptacittaH|471
vedanAbhinnaH|471
prAyogikI|472
gurvI|472
laghvI|472
sAvazeSA|472
niravazeSaH|472
A saptamaM yugam upAdAya|472
pAtranikubjanam|472
sAzaGkam|472
sapratibhayabhairavasammatam|472
SaDvArgikAH|472
vicaTanam|472
apakoTanam. AkoTanam|472
dhAvayet|472
raJjayet|472
AkoTayet|472
gRhavyAkulikaH|472
purANadvitIyA|472
ghaNTAvaghoSaNam|472
kArSApaNam|472
mASakam|472
saMprajAnan mRSAvAdaH|472
agamakaH|472
ajJApakaH|472
samagraH|473
vyagraH|473
pUrvacaramaH|473
mRtavaibhavAd bhuk|473
sArdhaMvihArI|473
pratibandhaH|473
utkuTukasthaH|473
antaHsIma|473
kRtam idaM veSam|473
paJcamaNDalakena vandanaM kRtvA|473
pragRhItAJjaliH|473
saMghAdhInaH|473
purAkalpaH|473
haimantikaH|473
grISmaH|473
vArSikaH|473
mitavArSikaH|473
dIrghavArSikaH|473
poSadhasthApanam|473
cUrNam|473
jentam. jentAkaH|473
udakabhramaH|473
kuruvindaH|473
layanaparihAraH|473
utthAnakArakaH|474
dantakASTham|474
Arocanam|474
aruNaH|474
nIlAruNaH|474
pItAruNaH|474
tamrAruNaH|474
nepathyam|474
tIrthikAvasathaH|474
kalahakArakaH|474
prAyazcittikaH|474
zuddhapApattikaH|474
naisargikApattiH|474
kAkottArasamarthaH. kAkotthApanasamarthaH|474
catuSkumbhikayA sarpati|474
paribhAvitam|474
saMkAraH|474
saMmArjanI|474
secanam|474
bhRkuTiH|474
viloma|474
pratiloma|475
parijanaH|475
SaDdharmAH|475
SaDanudharmAH|475
pratigrahaH|475
anuSaGgaH|475
antarAyikaddharmAH|475
utthAnam|475
avikopitaH|475
prakRtisthaH|475
carmakAraH|475
saMbAdhapradezaH|475
vraNasAmantakaH|475
na golomakam kezaz chedayet|475
muNDanA|475
dvyaGgulavartaH|475
pratibalo bhavati|475
sAtisAro bhavati|475
zauTIraH|475
ucchargaraH|475
ucchakaraH|475?
karaNDakaH|475
vahiHsaMvRtaH|475
antarvizAlaH|475
jAlavAtAyanam|476
cakrikA|476
kapoTamAlA|476
kaTukatailam|476
AyasadarvikA|476
pAdadhAvanikA|476
kUrmAkRtikharaH|476
kuntapalakaH|476
talakopari|476
jyeSThaH|476
madhyaH|476
kanIyAn|476
janapadacArikA|476
karvaTakaH|476
upanimantraNam|476
avadhyAyati|476
kSipati|476
vivAcayati|476
zulkaH|476
karmadAnam|476
saMvararUDhaH|476
ozaTukam. ozaDukam|476
maunam|476
ehi svAgataH|476
balAd upakrAntaH|477
AmRzati|477
parAmRzati|477
Alambhanam|477
tarapuTaH|477
pratisrotaH|477
kapardakaH|477
kAkaNi|477
mASakaH|477
kArSApaNaH|477
cIvarabhaNDikA|477
cIvarakaraNDakam|477
garbhayAtanam|477
adhivAsanam|477
maJcaH|477
pIThaH|477
ghaTaH|477
ghaTikA|477
karakiNI|477
kuNDikA|477?
kalpikaH|478
pariSvajanam|478
bhAryA|478
praNayaH|478
prakaTaH|478
paripATiH|478
harati. pratyAharati|478
AkarSaNam|478
pATapATikaH|478
vyAmaH|478
hastaH|478
aGguliH|478
anyathA bhAgIyaH|478
chandapoSadham Arocayati ArocitaM ca pravedayate|478
prativastu|478
uddhRtakaThinam|478
kaThinAstAraNam. kaThinastAraH|478
saMkalpitamArgaNam|478
chandadAyakaH|478
adhikaraNam|478
saMnihitam|479
aprarohaNadharmakaH|479
kulapratisaMvedakaH|479
auzIrikAH|479
golaH|479
TivyakaH|479
paNitakam vadhnanti|479
ahrAsaH|479
sAMyamanikaH|479
kriyAkAraH|479
parimArjanam|479
prasphoTanam|479
antarvarSA|479
chinnavArSikaH|479
avArSakaH|479
khaNDaphullaH|479
lIlAyitatvam|479
saMtAnabAhulyam|479
dharmapaNanam|479
vipravAdanam|479
visaMvAdanam|479?
upanimantraNam|479
kAlikaH|480
yAmikaH|480
saptAhikam|480
yAvajjIvikam|480
kheTakaTAhakam|480
kuJcikA|480
zUrpakaH|480
kuNDalakam|480
varatram|480
pailottakam|480
udakadattA|480
dhanakrItA|480
dhvajahRtA|480
paTavAsinI|480
samajIvikA|480
tatkSaNikA|480?
pitRrakSitA|480
mAtRrakSitA|480
bhrAtRrakSitA|480
bhaginIrakSitA|480
zvazurakSitA|480
zvazrururakSitA|481
jJAtirakSitA|481
gotrarakSitA|481
mAlAguNaparikSiptaH|481
tatkSaNikA|481
AvAhaH|481
vivAhaH|481
kAyasaMsargaH|481
pariSvajamAtram|481
dvayadvayasamApattiH|481
nandaH|481
upanandaH|481
punarvasuH|481
chandaH|481
azvakaH|481
udAyI|481
aGkadhAtrI|481
kSIradhAtrI|481
maladhAtrI|481
krIDanikA dhAtrI|482
vyAdhinAmAni|482
vyAdhiH|482
rogaH|482?
paridAhaH|482
vraNam|482
gaNDaH|482
zrAvikA|482?
kuSTham|482
visphoTaH|482
kiTibhaH|482
dardguH|482
kilAsam|482
vicarcikA|482
kaNDUH|482
pAmA|482
kacchuH|482
visUcikA|482
AdhmAnaH|482
hikkA|482
rAjayakSma|482
